index,car_name,brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price
14971,Honda Jazz,Honda,Jazz,6,64000,Individual,Petrol,Automatic,19.0,1199,2,5,551000
17354,BMW 5,BMW,5,2,10500,Dealer,Diesel,Automatic,22.48,1995,3,5,5000000
15028,Skoda Superb,Skoda,Superb,11,70000,Individual,Petrol,Automatic,13.7,1798,3,5,330000
3156,Audi A6,Audi,A6,7,50000,Dealer,Diesel,Automatic,17.68,1968,3,5,1799000
12455,Honda City,Honda,City,6,50000,Individual,Petrol,Manual,17.4,1497,2,5,620000
12551,Audi A4,Audi,A4,8,33000,Dealer,Diesel,Automatic,17.11,1968,3,5,1349000
17516,Ford Ecosport,Ford,Ecosport,3,60000,Individual,Diesel,Manual,23.0,1498,2,5,990000
2408,Tata Tigor,Tata,Tigor,4,24900,Dealer,Diesel,Manual,24.7,1047,1,5,675000
13168,Hyundai Grand,Hyundai,Grand,6,112000,Individual,Diesel,Manual,24.0,1120,1,5,350000
339,Maruti Baleno,Maruti,Baleno,2,5000,Individual,Petrol,Automatic,21.4,1197,2,5,686000
1554,Maruti Vitara,Maruti,Vitara,3,60000,Individual,Diesel,Manual,24.3,1248,2,5,850000
6905,Volkswagen Polo,Volkswagen,Polo,2,30126,Dealer,Diesel,Manual,20.14,1498,2,5,721000
1954,Audi Q7,Audi,Q7,7,40000,Dealer,Diesel,Automatic,12.07,2967,4,7,2375000
4424,Datsun GO,Datsun,GO,4,40000,Individual,Petrol,Manual,20.63,1198,1,5,335000
5295,Ford Ecosport,Ford,Ecosport,3,50000,Individual,Diesel,Manual,23.0,1498,2,5,980000
14666,Maruti Baleno,Maruti,Baleno,4,20000,Dealer,Petrol,Automatic,19.56,1197,2,5,710000
6637,Hyundai Grand,Hyundai,Grand,2,20000,Individual,Petrol,Automatic,18.9,1197,2,5,550000
18936,Honda Civic,Honda,Civic,12,66000,Dealer,Petrol,Manual,13.5,1799,3,5,275000
15786,Ford Ecosport,Ford,Ecosport,6,46215,Dealer,Petrol,Manual,15.8,1499,2,5,690000
8101,Honda City,Honda,City,4,40000,Individual,Petrol,Automatic,18.0,1497,2,5,950000
6915,Honda Amaze,Honda,Amaze,2,5000,Individual,Petrol,Manual,19.5,1199,2,5,750000
12961,Hyundai i20,Hyundai,i20,6,55000,Dealer,Petrol,Manual,17.19,1197,2,5,525000
19022,Maruti Eeco,Maruti,Eeco,3,20000,Individual,Petrol,Manual,15.37,1196,1,5,350000
8115,Toyota Innova,Toyota,Innova,6,91000,Dealer,Diesel,Manual,12.99,2494,2,7,1150000
13317,Maruti Wagon R,Maruti,Wagon R,5,37485,Dealer,Petrol,Manual,18.9,998,1,5,365000
14203,Maruti Vitara,Maruti,Vitara,5,40000,Dealer,Diesel,Manual,24.3,1248,2,5,725000
16861,Skoda Rapid,Skoda,Rapid,9,85600,Dealer,Diesel,Manual,20.5,1598,2,5,475000
17944,Maruti Swift Dzire,Maruti,Swift Dzire,4,79224,Dealer,Diesel,Automatic,28.4,1248,1,5,750000
10680,Maruti Wagon R,Maruti,Wagon R,5,16000,Dealer,Petrol,Manual,20.51,998,1,5,329000
2151,Maruti Ciaz,Maruti,Ciaz,4,50000,Individual,Petrol,Manual,20.73,1373,2,5,680000
8821,Datsun GO,Datsun,GO,5,70000,Individual,Petrol,Manual,20.63,1198,1,5,180000
14677,Hyundai Verna,Hyundai,Verna,4,28500,Dealer,Diesel,Manual,22.32,1582,3,5,825000
5440,Tata Nexon,Tata,Nexon,3,80000,Dealer,Diesel,Manual,21.5,1497,2,5,889000
6556,Honda City,Honda,City,7,80000,Individual,Diesel,Manual,26.0,1498,2,5,450000
9879,Hyundai Verna,Hyundai,Verna,3,19211,Dealer,Petrol,Manual,19.1,1368,2,5,795000
7931,Toyota Innova,Toyota,Innova,6,73000,Dealer,Diesel,Manual,12.99,2494,2,8,1050000
6774,Renault KWID,Renault,KWID,2,10000,Individual,Petrol,Manual,25.17,799,1,5,375000
11350,Renault Duster,Renault,Duster,9,70000,Individual,Diesel,Manual,19.01,1461,2,5,400000
10743,Ford Figo,Ford,Figo,9,23207,Dealer,Petrol,Manual,15.6,1196,1,5,220000
15003,Ford Figo,Ford,Figo,9,110000,Individual,Diesel,Manual,20.0,1399,1,5,195000
18850,Hyundai Elantra,Hyundai,Elantra,3,40000,Dealer,Petrol,Automatic,14.62,1999,3,5,1600000
10223,Honda Civic,Honda,Civic,14,70000,Individual,Petrol,Manual,13.5,1799,3,5,250000
15455,Hyundai Grand,Hyundai,Grand,7,165000,Individual,Diesel,Manual,24.0,1120,1,5,416000
11529,Mahindra Scorpio,Mahindra,Scorpio,4,51000,Individual,Diesel,Manual,15.4,1997,2,7,1200000
12694,Hyundai Santro,Hyundai,Santro,12,20000,Dealer,Petrol,Manual,17.92,1086,1,5,165000
4393,Honda Jazz,Honda,Jazz,3,31909,Dealer,Petrol,Manual,18.7,1199,2,5,615000
10765,Maruti Swift,Maruti,Swift,3,13600,Individual,Petrol,Manual,22.0,1197,2,5,565000
16905,Honda Amaze,Honda,Amaze,8,70400,Dealer,Petrol,Manual,18.6,1199,2,5,415000
7464,Maruti Alto,Maruti,Alto,8,24000,Individual,Petrol,Manual,22.74,796,1,5,270000
11445,Maruti Baleno,Maruti,Baleno,6,29000,Dealer,Diesel,Manual,27.39,1248,1,5,550000
8598,Hyundai Creta,Hyundai,Creta,6,140000,Individual,Diesel,Manual,19.67,1582,3,5,900000
316,Hyundai Venue,Hyundai,Venue,2,5400,Dealer,Petrol,Manual,18.27,998,2,5,985000
6204,Maruti Wagon R,Maruti,Wagon R,12,48001,Dealer,Petrol,Manual,18.9,998,1,5,219000
12368,Hyundai Verna,Hyundai,Verna,3,43000,Dealer,Petrol,Manual,17.0,1591,3,5,940000
2266,Hyundai i20,Hyundai,i20,10,89000,Dealer,Petrol,Automatic,15.0,1396,2,5,325000
6305,Maruti Swift Dzire,Maruti,Swift Dzire,11,60000,Individual,Diesel,Manual,19.3,1248,1,5,310000
1767,Mahindra Bolero,Mahindra,Bolero,9,60000,Individual,Diesel,Manual,15.96,2523,1,7,520000
2842,Datsun GO,Datsun,GO,5,29823,Dealer,Petrol,Manual,20.63,1198,1,5,295000
16779,Hyundai i20,Hyundai,i20,6,109555,Dealer,Diesel,Manual,22.54,1396,2,5,655000
16407,Hyundai i20,Hyundai,i20,3,30000,Dealer,Petrol,Manual,18.6,1197,2,5,850000
536,BMW 3,BMW,3,10,52420,Dealer,Diesel,Automatic,22.69,1995,3,5,750000
6591,Maruti Swift Dzire,Maruti,Swift Dzire,5,80000,Individual,Diesel,Manual,19.3,1248,1,5,600000
12007,Renault Duster,Renault,Duster,8,74000,Dealer,Diesel,Manual,19.87,1461,2,5,335000
10115,Renault KWID,Renault,KWID,5,15000,Individual,Petrol,Manual,23.01,999,1,5,300000
13331,Hyundai Santro,Hyundai,Santro,13,62000,Dealer,Petrol,Manual,17.92,1086,1,5,95000
3532,Maruti Baleno,Maruti,Baleno,3,25000,Individual,Petrol,Manual,21.4,1197,2,5,575000
1489,Hyundai Grand,Hyundai,Grand,3,15000,Individual,Petrol,Manual,18.9,1197,2,5,600000
4256,BMW 3,BMW,3,10,63000,Dealer,Diesel,Automatic,13.2,1995,3,5,995000
11285,Maruti Alto,Maruti,Alto,4,18000,Individual,Petrol,Manual,24.7,796,1,5,270000
3494,Honda City,Honda,City,7,70000,Individual,Diesel,Manual,26.0,1498,2,5,520000
5255,Maruti Ciaz,Maruti,Ciaz,4,60000,Individual,Diesel,Manual,28.09,1248,2,5,600000
19379,Maruti Baleno,Maruti,Baleno,5,35000,Dealer,Petrol,Automatic,21.4,1197,2,5,750000
2054,Skoda Rapid,Skoda,Rapid,7,34000,Dealer,Diesel,Manual,20.5,1598,2,5,485000
18129,Mercedes-Benz S-Class,Mercedes-Benz,S-Class,6,19500,Dealer,Diesel,Automatic,13.5,2987,4,5,5700000
17054,Renault Duster,Renault,Duster,8,54000,Dealer,Diesel,Manual,19.64,1461,2,5,315000
10031,Renault Duster,Renault,Duster,6,58000,Dealer,Diesel,Manual,20.45,1461,2,5,490000
6502,Mahindra Scorpio,Mahindra,Scorpio,6,120000,Individual,Diesel,Manual,15.4,1997,2,7,1020000
2010,Honda City,Honda,City,5,13000,Dealer,Petrol,Automatic,18.0,1497,2,5,895000
15267,Hyundai i20,Hyundai,i20,10,30680,Dealer,Diesel,Manual,23.0,1396,2,5,318000
8229,Maruti Swift,Maruti,Swift,7,24000,Individual,Diesel,Manual,25.2,1248,1,5,600000
5099,Honda Amaze,Honda,Amaze,3,40079,Dealer,Petrol,Manual,18.6,1199,2,5,780000
8306,Skoda Octavia,Skoda,Octavia,7,86900,Dealer,Diesel,Automatic,19.3,1968,3,5,985000
5031,Maruti Wagon R,Maruti,Wagon R,13,64521,Dealer,Petrol,Manual,14.0,1061,1,5,205000
1357,Maruti Swift,Maruti,Swift,8,90145,Dealer,Diesel,Manual,28.4,1248,1,5,350000
14863,Hyundai Creta,Hyundai,Creta,5,64000,Dealer,Diesel,Manual,19.67,1582,3,5,1100000
7338,Maruti Ignis,Maruti,Ignis,4,20000,Individual,Petrol,Automatic,20.89,1197,2,5,700000
14337,Maruti Alto,Maruti,Alto,7,25000,Dealer,Petrol,Manual,22.74,796,1,5,265000
15551,Maruti Ertiga,Maruti,Ertiga,4,95000,Individual,Petrol,Automatic,17.03,1373,2,7,600000
18444,Hyundai i20,Hyundai,i20,4,50000,Individual,Petrol,Manual,18.6,1197,2,5,546000
3457,Tata Tigor,Tata,Tigor,3,60204,Dealer,Diesel,Manual,24.7,1047,1,5,525000
5482,Hyundai Verna,Hyundai,Verna,4,40500,Dealer,Diesel,Manual,22.0,1582,3,5,845000
2899,Honda City,Honda,City,6,67584,Dealer,Petrol,Manual,17.4,1497,2,5,651000
16607,Volkswagen Polo,Volkswagen,Polo,6,63000,Dealer,Diesel,Manual,20.14,1498,2,5,650000
3375,Hyundai Grand,Hyundai,Grand,7,49000,Dealer,Petrol,Manual,18.9,1197,2,5,459000
839,Hyundai Creta,Hyundai,Creta,3,71000,Individual,Diesel,Manual,19.67,1582,3,5,1100000
15995,BMW 3,BMW,3,7,69000,Dealer,Diesel,Automatic,18.88,1995,3,5,2150000
16363,Hyundai i10,Hyundai,i10,13,57000,Dealer,Petrol,Manual,19.81,1086,1,5,190000
17829,Toyota Innova,Toyota,Innova,3,35311,Dealer,Diesel,Manual,13.68,2393,3,8,1799000
12933,Maruti Eeco,Maruti,Eeco,4,32000,Dealer,CNG,Manual,20.88,1196,1,5,345000
645,Maruti Wagon R,Maruti,Wagon R,13,100000,Individual,Petrol,Manual,18.9,1061,1,5,150000
7372,Maruti Swift,Maruti,Swift,5,25000,Dealer,Petrol,Manual,22.0,1197,2,5,525000
9798,Honda Amaze,Honda,Amaze,7,43000,Dealer,Diesel,Manual,25.8,1498,2,5,345000
10626,Hyundai Verna,Hyundai,Verna,2,45000,Dealer,Diesel,Manual,22.0,1582,3,5,1150000
10391,Maruti Swift Dzire,Maruti,Swift Dzire,6,212000,Individual,Petrol,Manual,19.0,1197,2,5,200000
15921,Volkswagen Polo,Volkswagen,Polo,4,46000,Dealer,Diesel,Manual,15.11,1598,2,5,790000
1755,Honda Civic,Honda,Civic,15,80000,Individual,Petrol,Manual,13.5,1799,3,5,250000
12809,BMW 5,BMW,5,7,42000,Dealer,Diesel,Automatic,22.48,1995,3,5,1925000
12507,Maruti Ciaz,Maruti,Ciaz,6,49098,Dealer,Petrol,Manual,20.73,1373,2,5,585000
17623,Hyundai Grand,Hyundai,Grand,6,8700,Dealer,Petrol,Manual,18.9,1197,2,5,475000
7902,Maruti Alto,Maruti,Alto,6,30000,Individual,Petrol,Manual,22.74,796,1,5,255000
9773,Ford Figo,Ford,Figo,10,65000,Dealer,Diesel,Manual,20.0,1399,1,5,185000
8075,Ford Figo,Ford,Figo,10,45452,Dealer,Petrol,Manual,15.6,1196,1,5,175000
18219,Hyundai Creta,Hyundai,Creta,3,12000,Individual,Petrol,Manual,15.29,1591,3,5,940000
15322,Datsun RediGO,Datsun,RediGO,5,30000,Individual,Petrol,Manual,22.7,799,1,5,170000
14969,Hyundai i20,Hyundai,i20,7,50000,Individual,Petrol,Manual,18.6,1197,2,5,530000
11413,Tata Safari,Tata,Safari,10,40000,Individual,Diesel,Manual,13.93,2179,3,7,450000
3263,Maruti Swift Dzire,Maruti,Swift Dzire,11,87000,Dealer,Diesel,Manual,19.3,1248,1,5,325000
5606,Ford Ecosport,Ford,Ecosport,4,45000,Individual,Diesel,Manual,23.0,1498,2,5,900000
4278,Maruti Eeco,Maruti,Eeco,7,63000,Dealer,Petrol,Manual,15.37,1196,1,5,315000
2051,Honda Amaze,Honda,Amaze,5,45000,Dealer,Petrol,Manual,18.0,1198,2,5,550000
15176,Maruti Wagon R,Maruti,Wagon R,9,68000,Dealer,Petrol,Manual,21.79,998,1,5,265000
8142,Volkswagen Polo,Volkswagen,Polo,11,39800,Individual,Petrol,Manual,16.47,1198,1,5,265000
7927,Ford Ecosport,Ford,Ecosport,7,89755,Dealer,Diesel,Manual,22.7,1498,2,5,711000
11748,Ford Ecosport,Ford,Ecosport,7,64000,Dealer,Diesel,Manual,22.7,1498,2,5,415000
17701,Skoda Rapid,Skoda,Rapid,7,57118,Dealer,Diesel,Automatic,21.66,1498,2,5,560000
7879,Maruti Alto,Maruti,Alto,8,51203,Dealer,Petrol,Manual,20.92,998,1,5,280000
13948,Maruti Swift Dzire,Maruti,Swift Dzire,5,35600,Dealer,Petrol,Manual,22.0,1197,2,5,465000
17980,Honda Amaze,Honda,Amaze,6,92707,Dealer,Diesel,Manual,25.8,1498,2,5,395000
18481,Hyundai i10,Hyundai,i10,8,25981,Dealer,Petrol,Manual,20.36,1197,2,5,399000
15867,Hyundai Verna,Hyundai,Verna,3,35000,Individual,Petrol,Manual,17.7,1591,3,5,900000
4315,Maruti Swift Dzire,Maruti,Swift Dzire,3,80000,Individual,Diesel,Manual,28.4,1248,1,5,750000
5436,Mahindra Bolero,Mahindra,Bolero,7,120000,Dealer,Diesel,Manual,13.6,2523,1,7,625000
10375,Ford Ecosport,Ford,Ecosport,2,6000,Individual,Diesel,Manual,23.0,1498,2,5,952000
9089,Maruti Ertiga,Maruti,Ertiga,7,79000,Dealer,Diesel,Manual,20.77,1248,2,7,610000
16654,Renault KWID,Renault,KWID,3,40000,Individual,Petrol,Automatic,24.04,999,1,5,300000
16488,Maruti Vitara,Maruti,Vitara,3,25000,Individual,Diesel,Manual,24.3,1248,2,5,985000
1542,Maruti Ertiga,Maruti,Ertiga,6,72909,Dealer,Petrol,Manual,19.01,1462,2,7,525000
13647,Renault Duster,Renault,Duster,7,157000,Individual,Diesel,Manual,20.45,1461,2,5,550000
12550,Maruti Swift Dzire,Maruti,Swift Dzire,12,145000,Individual,Petrol,Manual,17.5,1298,2,5,175000
18049,Hyundai Elantra,Hyundai,Elantra,5,46000,Dealer,Diesel,Automatic,22.7,1582,3,5,935000
1649,Volkswagen Vento,Volkswagen,Vento,7,55000,Dealer,Diesel,Manual,20.34,1498,2,5,375000
1350,Maruti Wagon R,Maruti,Wagon R,5,26000,Dealer,Petrol,Manual,18.9,998,1,5,375000
10912,Hyundai i20,Hyundai,i20,2,15000,Individual,Diesel,Manual,22.54,1396,2,5,700000
7595,Ford Ecosport,Ford,Ecosport,4,43000,Dealer,Petrol,Automatic,14.7,1496,3,5,730000
8333,Renault KWID,Renault,KWID,4,8500,Individual,Petrol,Manual,25.17,799,1,5,325000
964,Honda CR-V,Honda,CR-V,4,34000,Dealer,Petrol,Automatic,12.0,2354,3,5,1775000
17512,BMW 5,BMW,5,11,48000,Dealer,Diesel,Automatic,16.73,2495,4,5,1290000
9280,Land Rover Rover,Land Rover,Rover,4,60000,Individual,Diesel,Automatic,12.83,2179,3,7,3800000
8503,Ford Freestyle,Ford,Freestyle,3,35000,Individual,Petrol,Manual,19.0,1194,2,5,650000
16296,Honda City,Honda,City,6,23000,Dealer,Petrol,Automatic,18.0,1497,2,5,800000
1070,Maruti Baleno,Maruti,Baleno,15,43000,Individual,Petrol,Manual,15.4,1590,2,5,120000
10510,Ford Ecosport,Ford,Ecosport,7,40000,Dealer,Diesel,Manual,22.7,1498,2,5,495000
4846,Maruti Ciaz,Maruti,Ciaz,3,33000,Dealer,Diesel,Manual,28.09,1248,2,5,1000000
19006,Ford Ecosport,Ford,Ecosport,6,57000,Dealer,Diesel,Manual,22.7,1498,2,5,735000
7498,Tata Tiago,Tata,Tiago,3,20000,Individual,Petrol,Automatic,23.84,1199,2,5,415000
10851,Renault KWID,Renault,KWID,5,28842,Dealer,Petrol,Manual,25.17,799,1,5,350000
11087,Hyundai i20,Hyundai,i20,11,70000,Dealer,Petrol,Manual,18.5,1197,2,5,250000
16911,Hyundai Grand,Hyundai,Grand,4,76000,Dealer,Petrol,Automatic,18.9,1197,2,5,515000
9106,Volkswagen Vento,Volkswagen,Vento,8,44000,Dealer,Diesel,Manual,20.54,1598,2,5,365000
15843,Tata Nexon,Tata,Nexon,4,15700,Dealer,Petrol,Manual,17.0,1198,2,5,650000
2955,Toyota Innova,Toyota,Innova,8,121000,Dealer,Diesel,Manual,12.8,2494,2,8,895000
11539,Hyundai i20,Hyundai,i20,8,35000,Dealer,Petrol,Manual,17.0,1197,2,5,325000
15654,Renault Duster,Renault,Duster,6,90431,Dealer,Diesel,Manual,20.45,1461,2,5,500000
16085,Honda Civic,Honda,Civic,13,66000,Dealer,Petrol,Manual,14.8,1799,3,5,414000
2993,Mahindra Bolero,Mahindra,Bolero,5,120000,Individual,Diesel,Manual,15.96,2523,1,7,560000
13382,Volkswagen Polo,Volkswagen,Polo,5,93096,Dealer,Petrol,Manual,16.2,1199,1,5,500000
17231,Ford Ecosport,Ford,Ecosport,4,27000,Individual,Petrol,Manual,15.85,1499,2,5,870000
9182,Tata Nexon,Tata,Nexon,2,25000,Individual,Diesel,Manual,21.5,1497,2,5,750000
12850,Hyundai Grand,Hyundai,Grand,5,62580,Dealer,Diesel,Manual,24.0,1120,1,5,425000
3795,Hyundai Verna,Hyundai,Verna,7,24835,Trustmark Dealer,Petrol,Manual,17.43,1396,2,5,575000
11658,Skoda Rapid,Skoda,Rapid,4,30000,Dealer,Petrol,Manual,15.0,1598,2,5,720000
16429,Hyundai Grand,Hyundai,Grand,5,29000,Dealer,Petrol,Manual,18.9,1197,2,5,525000
11813,Hyundai Grand,Hyundai,Grand,7,56000,Dealer,Diesel,Manual,24.0,1120,1,5,325000
5358,BMW 3,BMW,3,11,51000,Dealer,Diesel,Automatic,16.07,1995,3,5,925000
273,Honda City,Honda,City,3,25000,Individual,Petrol,Manual,17.4,1497,2,5,750000
13098,Hyundai i10,Hyundai,i10,10,64000,Dealer,Petrol,Manual,20.36,1197,2,5,235000
11740,Hyundai i20,Hyundai,i20,5,35000,Dealer,Petrol,Manual,18.6,1197,2,5,530000
4376,Skoda Octavia,Skoda,Octavia,4,67001,Dealer,Diesel,Automatic,19.5,1968,3,5,1650000
12210,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,9,63000,Dealer,Petrol,Automatic,11.74,1796,3,5,1275000
17876,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,8,60500,Dealer,Diesel,Automatic,19.27,2143,3,5,1175000
10646,Tata Tiago,Tata,Tiago,3,25000,Individual,Petrol,Manual,23.84,1199,2,5,450000
13341,Hyundai i10,Hyundai,i10,7,38000,Dealer,Petrol,Manual,20.36,1197,2,5,365000
1637,Toyota Innova,Toyota,Innova,7,70000,Dealer,Diesel,Manual,12.8,2494,2,8,740000
1157,Toyota Innova,Toyota,Innova,4,50000,Dealer,Petrol,Automatic,10.75,2694,3,8,1495000
18762,Maruti Swift Dzire,Maruti,Swift Dzire,4,35000,Dealer,Diesel,Automatic,28.4,1248,1,5,825000
4401,Skoda Superb,Skoda,Superb,10,20000,Individual,Diesel,Automatic,17.2,1968,3,5,700000
1405,Hyundai Grand,Hyundai,Grand,6,50283,Dealer,Petrol,Manual,18.9,1197,2,5,404000
4745,Maruti Alto,Maruti,Alto,9,33700,Dealer,Petrol,Manual,20.92,998,1,5,200000
6673,Hyundai Verna,Hyundai,Verna,3,5557,Trustmark Dealer,Petrol,Manual,17.0,1591,3,5,1045000
11805,Maruti Alto,Maruti,Alto,3,57199,Dealer,Petrol,Manual,23.95,998,1,5,378000
16844,Kia Seltos,Kia,Seltos,2,7100,Dealer,Diesel,Automatic,17.8,1493,2,5,1950000
16404,Maruti Ertiga,Maruti,Ertiga,3,56000,Dealer,CNG,Manual,26.08,1462,2,7,900000
6056,Ford Ecosport,Ford,Ecosport,4,45400,Dealer,Petrol,Manual,18.88,999,3,5,700000
14585,Mahindra XUV500,Mahindra,XUV500,5,35000,Individual,Diesel,Manual,16.0,2179,3,7,900000
19413,Maruti Vitara,Maruti,Vitara,5,75510,Dealer,Diesel,Manual,24.3,1248,2,5,825000
2410,Hyundai Grand,Hyundai,Grand,5,20000,Dealer,Petrol,Manual,18.9,1197,2,5,510000
9013,Renault KWID,Renault,KWID,3,10000,Individual,Petrol,Manual,23.01,999,1,5,380000
935,Honda City,Honda,City,7,120000,Individual,Diesel,Manual,26.0,1498,2,5,450000
12411,Maruti Ciaz,Maruti,Ciaz,4,29000,Dealer,Petrol,Manual,20.73,1373,2,5,750000
14832,Hyundai Elantra,Hyundai,Elantra,8,75000,Dealer,Petrol,Automatic,14.5,1797,3,5,630000
5433,BMW 5,BMW,5,10,136000,Dealer,Diesel,Automatic,16.2,2993,4,5,1699000
12295,Mahindra Scorpio,Mahindra,Scorpio,5,30000,Dealer,Diesel,Manual,15.4,2179,2,7,1000000
1184,Mahindra XUV500,Mahindra,XUV500,8,51674,Dealer,Diesel,Manual,15.1,2179,3,7,570000
8371,Ford Figo,Ford,Figo,9,80000,Individual,Diesel,Manual,20.0,1399,1,5,325000
15383,Mahindra Bolero,Mahindra,Bolero,2,37000,Dealer,Diesel,Manual,16.5,1493,1,7,950000
14936,Kia Seltos,Kia,Seltos,2,20999,Dealer,Petrol,Manual,16.1,1353,3,5,1840000
7691,Maruti Alto,Maruti,Alto,2,10000,Individual,Petrol,Manual,23.95,998,1,5,373000
14226,Maruti Baleno,Maruti,Baleno,6,50000,Individual,Diesel,Manual,27.39,1248,1,5,500000
6900,Maruti Baleno,Maruti,Baleno,2,14000,Dealer,Petrol,Automatic,19.56,1197,2,5,910000
19280,Maruti Alto,Maruti,Alto,12,90000,Individual,Petrol,Manual,19.7,796,1,5,110000
2538,Skoda Rapid,Skoda,Rapid,7,29000,Dealer,Petrol,Manual,15.0,1598,2,5,490000
19534,Renault KWID,Renault,KWID,2,2700,Dealer,Petrol,Manual,25.17,799,1,5,395000
15141,Maruti Wagon R,Maruti,Wagon R,10,12000,Dealer,Petrol,Manual,21.5,1197,2,5,290000
275,Maruti Swift Dzire,Maruti,Swift Dzire,6,40000,Individual,Diesel,Manual,26.59,1248,1,5,530000
13884,Hyundai i10,Hyundai,i10,8,20000,Individual,Petrol,Manual,19.81,1086,1,5,300000
10283,Renault KWID,Renault,KWID,1,23323,Dealer,Petrol,Manual,22.3,799,1,5,430000
13989,Hyundai Creta,Hyundai,Creta,6,54525,Dealer,Petrol,Manual,15.29,1591,3,5,750000
515,Hyundai i10,Hyundai,i10,11,30000,Individual,Petrol,Manual,20.36,1197,2,5,300000
2208,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,11,78000,Dealer,Petrol,Automatic,11.74,1796,3,5,899000
12591,BMW 5,BMW,5,9,69000,Dealer,Diesel,Automatic,18.48,1995,3,5,1350000
10293,Ford Aspire,Ford,Aspire,6,77506,Dealer,Diesel,Manual,25.83,1498,2,5,550000
10914,Maruti Baleno,Maruti,Baleno,4,120000,Individual,Petrol,Manual,21.1,998,2,5,500000
7135,Skoda Rapid,Skoda,Rapid,6,57493,Dealer,Diesel,Automatic,21.66,1498,2,5,595000
14377,Volkswagen Polo,Volkswagen,Polo,5,39000,Dealer,Petrol,Manual,16.47,1198,1,5,525000
15200,Mahindra Scorpio,Mahindra,Scorpio,11,93000,Dealer,Diesel,Manual,10.5,2179,2,8,475000
8425,Hyundai i20,Hyundai,i20,5,25000,Dealer,Petrol,Manual,18.6,1197,2,5,585000
10178,Maruti Alto,Maruti,Alto,7,37779,Dealer,Petrol,Manual,24.7,796,1,5,220000
1757,Maruti Ciaz,Maruti,Ciaz,5,35000,Dealer,Diesel,Manual,28.09,1248,2,5,610000
19198,Hyundai Verna,Hyundai,Verna,3,28000,Individual,Diesel,Manual,22.0,1582,3,5,1250000
402,Maruti Wagon R,Maruti,Wagon R,7,30000,Individual,Petrol,Manual,20.51,998,1,5,325000
11996,Maruti Vitara,Maruti,Vitara,4,57000,Dealer,Diesel,Manual,24.3,1248,2,5,795000
4885,Datsun GO,Datsun,GO,4,58000,Individual,Petrol,Manual,20.63,1198,1,5,360000
18173,Hyundai i20,Hyundai,i20,5,106000,Individual,Diesel,Manual,21.19,1396,2,5,675000
17565,Maruti Swift,Maruti,Swift,12,100000,Individual,Petrol,Manual,16.1,1298,2,5,320000
1246,Mahindra Scorpio,Mahindra,Scorpio,11,186000,Individual,Diesel,Manual,12.05,2179,2,8,400000
18460,BMW 3,BMW,3,7,40000,Individual,Diesel,Automatic,18.88,1995,3,5,2250000
13966,Mercedes-Benz S-Class,Mercedes-Benz,S-Class,2,18000,Dealer,Petrol,Automatic,7.81,2996,4,5,11000000
17283,Maruti Ertiga,Maruti,Ertiga,7,35000,Individual,Diesel,Manual,20.77,1248,2,7,725000
9618,Maruti Swift,Maruti,Swift,6,50000,Dealer,Diesel,Manual,25.2,1248,1,5,450000
6529,BMW 3,BMW,3,8,15000,Dealer,Diesel,Automatic,18.88,1995,3,5,1900000
12387,Maruti Vitara,Maruti,Vitara,5,60000,Dealer,Diesel,Manual,24.3,1248,2,5,685000
10764,Honda WR-V,Honda,WR-V,4,86300,Dealer,Diesel,Manual,25.5,1498,2,5,800000
685,Mahindra Bolero,Mahindra,Bolero,9,63497,Individual,Diesel,Manual,15.96,2523,1,7,396000
14663,Land Rover Rover,Land Rover,Rover,3,18000,Dealer,Diesel,Automatic,18.0,2993,4,7,4500000
13770,Audi A6,Audi,A6,10,55000,Dealer,Petrol,Automatic,10.4,2773,4,5,1340000
454,Maruti Alto,Maruti,Alto,3,22000,Individual,Petrol,Manual,24.7,796,1,5,304000
2047,Renault KWID,Renault,KWID,5,95518,Dealer,Petrol,Manual,23.01,999,1,5,295000
16683,Maruti Vitara,Maruti,Vitara,5,36355,Dealer,Diesel,Manual,24.3,1248,2,5,765000
11409,Honda City,Honda,City,14,75075,Dealer,Petrol,Manual,17.7,1497,2,5,200000
10813,Volkswagen Vento,Volkswagen,Vento,2,4000,Dealer,Petrol,Automatic,18.19,1197,2,5,1250000
2530,Ford Figo,Ford,Figo,10,55500,Dealer,Diesel,Manual,20.0,1399,1,5,275000
2118,Maruti Swift Dzire,Maruti,Swift Dzire,6,68000,Dealer,Diesel,Manual,19.3,1248,1,5,676000
2915,Hyundai i20,Hyundai,i20,6,35000,Dealer,Petrol,Manual,17.19,1197,2,5,575000
9758,Honda Amaze,Honda,Amaze,8,48000,Dealer,Diesel,Manual,25.8,1498,2,5,350000
17137,Maruti Ertiga,Maruti,Ertiga,7,120000,Individual,Diesel,Manual,20.77,1248,2,7,725000
17686,Hyundai Verna,Hyundai,Verna,6,57000,Dealer,Petrol,Manual,17.1,1591,3,5,649000
2166,Mercedes-Benz E-Class,Mercedes-Benz,E-Class,12,71000,Dealer,Diesel,Automatic,14.21,2143,4,5,851000
